mfcc,zero_crossing_rate,spectral_centroid,spectral_rolloff,spectral_contrast,chroma,tempo,key,energy,valence,danceability,file_path,duration,length,sample_rate,genre,subgenre,label,filename,dataset,extraction_date
"[-172.1639404296875, 135.25843811035156, 16.870498657226562, 12.466608047485352, 0.7351295351982117, 9.626191139221191, -5.614216327667236, -0.05740230530500412, -3.363798141479492, 0.994969367980957, -3.5912060737609863, -1.6900813579559326, -3.2502686977386475, 89.57830810546875, 47.69719696044922, 30.818811416625977, 17.03845977783203, 16.196367263793945, 14.975197792053223, 11.915787696838379, 14.738020896911621, 9.936315536499023, 10.793811798095703, 9.313868522644043, 9.124994277954102, 7.975565433502197]",0.049351259839767486,1405.8343714539446,2938.8939516146115,"[22.709685465485073, 14.933360127059743, 18.074679618190252, 18.31690803050865, 18.906817413168092, 16.87033432084664, 49.09923570673212]","[0.3527285158634186, 0.47100719809532166, 0.3631941080093384, 0.3315373957157135, 0.4443666338920593, 0.34884533286094666, 0.43775588274002075, 0.37109246850013733, 0.4539538025856018, 0.5013806819915771, 0.3506714403629303, 0.40960514545440674]",129.19921875,D,0.17185688018798828,0.46861145715131486,1.0,/Users/alessandro/Music/personal_dataset/electronic/downtempo/Burial x Four Tet - Nova.flac,342.51759637188206,342.51759637188206,22050,electronic,downtempo,electronic_downtempo,Burial x Four Tet - Nova.flac,personal,2025-09-20 14:47:07.173728
"[-91.25180053710938, 95.78016662597656, 14.126082420349121, 37.76871871948242, 12.59772777557373, 13.354740142822266, 3.122737169265747, 8.460464477539062, 5.216648578643799, 4.4979376792907715, 2.037076950073242, 3.464193820953369, 2.0549700260162354, 97.38536071777344, 34.88178634643555, 24.08943748474121, 13.40742015838623, 11.306131362915039, 11.652241706848145, 9.814804077148438, 8.4917573928833, 7.5490217208862305, 7.319432735443115, 6.654348373413086, 7.52159309387207, 7.338589191436768]",0.07636667169845222,2052.70032086919,4609.561698940609,"[19.572658877824363, 15.64305694083965, 20.144356934302493, 19.429967860970468, 19.001358807353917, 17.650196610331168, 48.19247028153741]","[0.3305586874485016, 0.3391658365726471, 0.42026689648628235, 0.3436630666255951, 0.4511735141277313, 0.3364190459251404, 0.3907473683357239, 0.4237542450428009, 0.41865384578704834, 0.4826717674732208, 0.4140605926513672, 0.5457706451416016]",151.99908088235293,G,0.21375788748264313,0.68423344028973,0.7,/Users/alessandro/Music/personal_dataset/electronic/downtempo/The Sea.flac,347.28,347.28,22050,electronic,downtempo,electronic_downtempo,The Sea.flac,personal,2025-09-20 14:47:07.173728
"[-233.1481475830078, 157.39755249023438, 43.030616760253906, 32.76992416381836, 19.667726516723633, 9.409786224365234, 5.486772537231445, -0.6579757332801819, -2.861086845397949, 0.3310043215751648, -4.280340194702148, -0.6198351979255676, -3.362025260925293, 109.8746566772461, 38.61664962768555, 39.66386795043945, 21.962982177734375, 18.7574520111084, 13.78600788116455, 11.178887367248535, 10.279367446899414, 9.973592758178711, 11.694385528564453, 10.005725860595703, 8.022392272949219, 9.752062797546387]",0.039056260681015996,855.8112380238405,1493.5520892381435,"[19.81451998679255, 17.386947387643545, 23.343368976988895, 21.23245319735123, 20.75769936148269, 19.683794264487332, 46.17773968201578]","[0.2866910994052887, 0.23639604449272156, 0.2741605341434479, 0.31079113483428955, 0.24341070652008057, 0.33115750551223755, 0.33048608899116516, 0.5170084834098816, 0.4741804301738739, 0.33377763628959656, 0.46339499950408936, 0.3619624972343445]",75.99954044117646,E,0.1973234862089157,0.2852704126746135,0.4,/Users/alessandro/Music/personal_dataset/electronic/downtempo/James Blake - Famous Last Words.flac,259.842947845805,259.842947845805,22050,electronic,downtempo,electronic_downtempo,James Blake - Famous Last Words.flac,personal,2025-09-20 14:47:07.173728
"[-188.10595703125, 103.88282775878906, 12.695030212402344, 19.14167594909668, 3.5024609565734863, 3.270456552505493, 0.41409429907798767, 3.210625171661377, 4.063478469848633, 6.421282768249512, 0.17951735854148865, 3.0514562129974365, 0.2966259717941284, 126.46221160888672, 30.292158126831055, 20.981550216674805, 17.444921493530273, 14.789713859558105, 19.005456924438477, 16.120737075805664, 15.89754581451416, 11.630572319030762, 10.904995918273926, 8.719971656799316, 9.237020492553711, 7.157651424407959]",0.04804148761268837,1628.516589488265,3566.9635082035456,"[23.11200188594867, 16.563360957652364, 19.791638810132003, 20.33010085156365, 19.347158103229628, 18.750907023996362, 47.12727222927703]","[0.47083693742752075, 0.3079284131526947, 0.35597503185272217, 0.5558211207389832, 0.3273374140262604, 0.34632033109664917, 0.30405163764953613, 0.4933067560195923, 0.5199397802352905, 0.4533259868621826, 0.5780788064002991, 0.4204352796077728]",123.046875,E,0.15404881536960602,0.542838863162755,1.0,/Users/alessandro/Music/personal_dataset/electronic/downtempo/Jon Hopkins & Kelly Lee Owens - Luminous Spaces (Official Audio).flac,431.4035827664399,431.4035827664399,22050,electronic,downtempo,electronic_downtempo,Jon Hopkins & Kelly Lee Owens - Luminous Spaces (Official Audio).flac,personal,2025-09-20 14:47:07.173728
"[-107.6991958618164, 99.80009460449219, 4.242560386657715, 22.741308212280273, 10.688525199890137, 0.2268909513950348, 3.6218369007110596, 1.7798811197280884, -1.3900195360183716, 1.7211476564407349, -5.6645379066467285, 0.6285697221755981, -3.1366512775421143, 84.04441833496094, 30.74064064025879, 25.055749893188477, 15.923810958862305, 12.548881530761719, 13.173177719116211, 12.606524467468262, 10.138916015625, 8.858718872070312, 9.195793151855469, 8.146899223327637, 8.115388870239258, 7.9448323249816895]",0.07958160142818069,2112.601653859691,4562.051518479896,"[21.507842047713673, 17.075547838508353, 20.728520353664496, 20.32343141702189, 19.419281796795737, 18.882353234160796, 47.079690693679886]","[0.284366250038147, 0.29496660828590393, 0.4964315891265869, 0.2619515061378479, 0.23036791384220123, 0.2525942325592041, 0.2439560890197754, 0.381224125623703, 0.3537735939025879, 0.43269360065460205, 0.29445478320121765, 0.24710829555988312]",73.828125,C,0.18465590476989746,0.7042005512865637,0.4,/Users/alessandro/Music/personal_dataset/electronic/downtempo/Otherwise.flac,222.83977324263037,222.83977324263037,22050,electronic,downtempo,electronic_downtempo,Otherwise.flac,personal,2025-09-20 14:47:07.173728
"[-70.37763977050781, 115.2129898071289, 2.311732530593872, 24.578615188598633, 5.2010393142700195, 14.466705322265625, 1.5074293613433838, 6.340405464172363, -1.6818804740905762, 1.2868478298187256, -2.697136640548706, 0.07325084507465363, -2.478180408477783, 80.43921661376953, 43.786094665527344, 23.652978897094727, 11.618590354919434, 9.419370651245117, 8.825689315795898, 7.234348773956299, 7.732425212860107, 6.834043979644775, 8.187750816345215, 7.23184871673584, 7.217708587646484, 6.611569404602051]",0.06135286658405236,1835.7733606943789,4034.887173009408,"[21.45222159259979, 15.348515925127442, 17.05398710039809, 16.62725890007752, 16.769471531286186, 16.231271956185168, 47.846833127255465]","[0.5469179153442383, 0.39858272671699524, 0.3052736222743988, 0.3601311445236206, 0.39712753891944885, 0.66511070728302, 0.46331286430358887, 0.3610911965370178, 0.3339221179485321, 0.28786394000053406, 0.35978829860687256, 0.3539750277996063]",112.34714673913044,E,0.24626672267913818,0.611924453564793,0.7,/Users/alessandro/Music/personal_dataset/electronic/downtempo/Röyksopp & Alison Goldfrapp - 'Impossible' (Official Visualiser).flac,392.88167800453516,392.88167800453516,22050,electronic,downtempo,electronic_downtempo,Röyksopp & Alison Goldfrapp - 'Impossible' (Official Visualiser).flac,personal,2025-09-20 14:47:07.173728
"[-152.21253967285156, 123.7226333618164, 11.549639701843262, 36.9660758972168, 5.666159629821777, 17.1976261138916, 3.9131927490234375, 3.5064356327056885, 3.8385181427001953, 4.242826461791992, -5.967444896697998, 1.2546225786209106, -4.602193355560303, 83.83702850341797, 41.38446807861328, 27.365699768066406, 14.288436889648438, 12.007246971130371, 12.634793281555176, 10.096647262573242, 8.616422653198242, 7.958576679229736, 7.219263553619385, 7.667343616485596, 7.374578952789307, 6.736117362976074]",0.05512426246796241,1491.0984898796792,3140.7208937653513,"[19.372617170641703, 13.87210236015276, 16.23277624624213, 16.10987030677246, 17.79787253005223, 17.763867201241123, 48.61860089322782]","[0.42575088143348694, 0.45200857520103455, 0.5406570434570312, 0.5637204051017761, 0.6394748687744141, 0.5714444518089294, 0.4123287796974182, 0.42848485708236694, 0.3756844699382782, 0.3707415759563446, 0.3177458941936493, 0.31292539834976196]",95.703125,C,0.17267055809497833,0.49703282995989306,0.4,/Users/alessandro/Music/personal_dataset/electronic/downtempo/Sure Thing.flac,380.4979138321996,380.4979138321996,22050,electronic,downtempo,electronic_downtempo,Sure Thing.flac,personal,2025-09-20 14:47:07.173728
"[-182.96298217773438, 138.39027404785156, -2.446629285812378, 10.749279022216797, -4.364431858062744, -4.504384517669678, -5.638574600219727, -11.522452354431152, -11.87391471862793, -5.173046112060547, -6.04591703414917, -1.8041704893112183, -8.063033103942871, 112.17326354980469, 51.987369537353516, 30.435779571533203, 20.159460067749023, 15.783864974975586, 15.707119941711426, 18.480113983154297, 11.396432876586914, 10.484049797058105, 11.681307792663574, 11.218717575073242, 10.30524730682373, 10.52980899810791]",0.05464185554607336,1232.3721041147803,2184.186542058228,"[18.956677564461078, 18.861550001465943, 21.156823459929047, 19.908987547143198, 20.44728853909824, 20.600403532035354, 47.28242329534592]","[0.3004365563392639, 0.35692107677459717, 0.23172765970230103, 0.329055517911911, 0.2378161996603012, 0.2927030920982361, 0.25338971614837646, 0.22106480598449707, 0.3103879392147064, 0.24025247991085052, 0.3152622878551483, 0.18846262991428375]",78.30255681818181,E,0.16829080879688263,0.41079070137159346,0.4,/Users/alessandro/Music/personal_dataset/electronic/downtempo/James Blake - Say What You Will (Official Video).flac,287.38181405895693,287.38181405895693,22050,electronic,downtempo,electronic_downtempo,James Blake - Say What You Will (Official Video).flac,personal,2025-09-20 14:47:07.173728
"[-224.41323852539062, 111.8368148803711, 9.112044334411621, 22.621654510498047, 15.982186317443848, 14.279467582702637, 1.975955605506897, 5.20054817199707, -2.5946223735809326, 1.6249516010284424, 1.4419143199920654, 3.8346545696258545, 1.7017065286636353, 110.0773696899414, 35.98676681518555, 25.116565704345703, 14.955530166625977, 18.1829891204834, 12.044622421264648, 11.396736145019531, 12.331253051757812, 9.901718139648438, 9.781250953674316, 9.295389175415039, 9.190839767456055, 9.837382316589355]",0.04770644851956446,1366.803130706521,2744.861500874323,"[20.08026535913689, 18.185403803121638, 21.197954799101293, 19.39709339748455, 19.2434904750798, 18.313073305248448, 47.951223928149574]","[0.24345366656780243, 0.24686384201049805, 0.3709372282028198, 0.25512683391571045, 0.22724351286888123, 0.24198327958583832, 0.34387147426605225, 0.333242803812027, 0.24749965965747833, 0.22662489116191864, 0.2780393064022064, 0.4139363169670105]",112.34714673913044,G,0.11629245430231094,0.45560104356884035,0.7,"/Users/alessandro/Music/personal_dataset/electronic/downtempo/James Blake ft. Labrinth - (Pick Me Up) Euphoria, from “Euphoria” HBO Original Series (Lyric Video).flac",199.3813605442177,199.3813605442177,22050,electronic,downtempo,electronic_downtempo,"James Blake ft. Labrinth - (Pick Me Up) Euphoria, from “Euphoria” HBO Original Series (Lyric Video).flac",personal,2025-09-20 14:47:07.173728
"[-34.75392150878906, 106.56233978271484, -13.343311309814453, 20.243865966796875, -1.297688364982605, 6.058140754699707, 2.5142393112182617, 7.895563125610352, -0.7524712085723877, 5.390232086181641, -7.211101531982422, -0.0333947129547596, -3.492605447769165, 100.9508056640625, 41.34469985961914, 20.803295135498047, 21.64344024658203, 13.505619049072266, 12.561736106872559, 9.327376365661621, 9.72305679321289, 8.243551254272461, 9.067852973937988, 8.427675247192383, 8.092483520507812, 7.947317600250244]",0.09374222431548586,2045.6510857826931,4117.63783908332,"[19.431553826229468, 14.461418601300833, 17.616566547085032, 18.13256168021456, 18.048926600461517, 18.87724464062589, 49.44146653066414]","[0.3485824465751648, 0.43980035185813904, 0.36512184143066406, 0.44797399640083313, 0.32503095269203186, 0.3639080226421356, 0.4982580244541168, 0.3586580455303192, 0.5283729434013367, 0.38449713587760925, 0.45211586356163025, 0.3473087251186371]",103.359375,E,0.3002273738384247,0.6818836952608978,0.7,/Users/alessandro/Music/personal_dataset/electronic/downtempo/ODESZA - Higher Ground (feat. Naomi Wild) - Official Video.flac,214.33600907029478,214.33600907029478,22050,electronic,downtempo,electronic_downtempo,ODESZA - Higher Ground (feat. Naomi Wild) - Official Video.flac,personal,2025-09-20 14:47:07.173728
"[-154.77493286132812, 129.84034729003906, 10.823396682739258, 16.26572036743164, -2.815581798553467, -2.2006618976593018, 0.9801687002182007, -3.622095823287964, -5.882639408111572, -2.8491690158843994, -11.70701789855957, -1.672323226928711, -4.375271797180176, 92.59869384765625, 46.320533752441406, 31.505826950073242, 19.238733291625977, 24.33235740661621, 16.382793426513672, 15.47762680053711, 12.709590911865234, 9.843185424804688, 10.882647514343262, 8.9950590133667, 10.177984237670898, 9.130982398986816]",0.06009419967482589,1519.4223950840478,2947.382539454565,"[23.334173849252963, 17.9595880278024, 22.011308142058205, 21.55366689789186, 19.576757820741424, 19.36094095648324, 47.23174633406155]","[0.46320727467536926, 0.23026666045188904, 0.30799707770347595, 0.2139844000339508, 0.295894980430603, 0.21770258247852325, 0.3363155722618103, 0.4466523826122284, 0.2706834673881531, 0.3134828507900238, 0.303661972284317, 0.5608057379722595]",129.19921875,G,0.21179091930389404,0.5064741316946826,1.0,/Users/alessandro/Music/personal_dataset/electronic/downtempo/Bonobo - Tides (feat. Jamila Woods) (Official Audio).flac,226.7093424036281,226.7093424036281,22050,electronic,downtempo,electronic_downtempo,Bonobo - Tides (feat. Jamila Woods) (Official Audio).flac,personal,2025-09-20 14:47:07.173728
"[-186.03663635253906, 114.47650146484375, 18.944536209106445, 22.659482955932617, 7.6932454109191895, 15.199576377868652, -0.5630261898040771, 5.440824031829834, -1.7567671537399292, -0.8332452774047852, 3.7975919246673584, 3.5552241802215576, 0.854024350643158, 90.46452331542969, 37.610450744628906, 26.977767944335938, 17.98397445678711, 14.420750617980957, 16.16575813293457, 12.303128242492676, 11.362173080444336, 10.346254348754883, 10.640068054199219, 10.85074234008789, 9.797685623168945, 8.270683288574219]",0.04535377768543236,1534.4420569761676,3324.444624847188,"[23.65160905091124, 15.633550413203082, 19.66502579907375, 18.767703339364367, 18.2502068330904, 17.59374844989907, 47.91014037786541]","[0.44323861598968506, 0.4260712265968323, 0.528592050075531, 0.42950764298439026, 0.4103211462497711, 0.42925065755844116, 0.35202863812446594, 0.40494638681411743, 0.3895241916179657, 0.4953697919845581, 0.4245023727416992, 0.39688393473625183]",151.99908088235293,C,0.15425021946430206,0.5114806856587225,0.7,"/Users/alessandro/Music/personal_dataset/electronic/downtempo/Nightmares on Wax - Back To Nature ft. Kuauhtli Vasquez, Wixarika Tribe.flac",465.3440362811791,465.3440362811791,22050,electronic,downtempo,electronic_downtempo,"Nightmares on Wax - Back To Nature ft. Kuauhtli Vasquez, Wixarika Tribe.flac",personal,2025-09-20 14:47:07.173728
"[-145.5364532470703, 57.71746063232422, 21.224201202392578, 39.06997299194336, 9.92235279083252, 28.611785888671875, 3.4444663524627686, 12.808587074279785, 5.393502712249756, 5.997934818267822, -0.46154260635375977, 5.16064453125, 0.35294675827026367, 106.16609954833984, 35.41448211669922, 29.952922821044922, 16.779518127441406, 12.741750717163086, 11.678668975830078, 10.817943572998047, 8.510074615478516, 7.487361907958984, 7.709202289581299, 7.594486236572266, 6.0442728996276855, 6.1724724769592285]",0.10448415246234903,2734.2447219401506,5777.117609503936,"[18.037909870975245, 13.332920641002517, 14.284323455371455, 14.681763125389383, 15.050507241718181, 15.287715586016024, 49.09690234641336]","[0.6720333695411682, 0.5704746842384338, 0.5340879559516907, 0.5681585669517517, 0.6052029132843018, 0.5979074239730835, 0.5458566546440125, 0.5628342628479004, 0.5883939862251282, 0.6218456625938416, 0.6110491752624512, 0.6715785264968872]",86.1328125,C,0.14020851254463196,0.9114149073133835,0.4,/Users/alessandro/Music/personal_dataset/electronic/jungle/DJ Krust - Check Dis Out.flac,482.5571428571429,482.5571428571429,22050,electronic,jungle,electronic_jungle,DJ Krust - Check Dis Out.flac,personal,2025-09-20 14:47:07.173728
"[-118.4059829711914, 77.33686065673828, -32.929012298583984, 54.670387268066406, 0.40125519037246704, 23.239944458007812, -10.603619575500488, 19.653024673461914, -8.352338790893555, 20.070146560668945, -0.45705947279930115, 14.764578819274902, -3.47454571723938, 63.14076232910156, 23.131406784057617, 24.49662971496582, 19.420888900756836, 17.384557723999023, 11.709541320800781, 11.50491714477539, 9.293984413146973, 8.99012279510498, 9.361166000366211, 8.905596733093262, 8.748089790344238, 7.552646160125732]",0.11045476178371294,2302.712643606513,4587.297824023861,"[17.414012283552918, 13.247284154649375, 16.357428185700936, 16.462397269976666, 16.900171610212777, 17.552619573433272, 64.43072971453229]","[0.5183213353157043, 0.424966424703598, 0.4053111672401428, 0.44944748282432556, 0.5570389628410339, 0.6693323254585266, 0.5255645513534546, 0.49045437574386597, 0.4287804961204529, 0.38167604804039, 0.3678426444530487, 0.4242444932460785]",103.359375,C,0.13181956112384796,0.7675708812021711,0.7,/Users/alessandro/Music/personal_dataset/electronic/jungle/Studio 2 ‎-- Who Jah Bless？.flac,321.10879818594105,321.10879818594105,22050,electronic,jungle,electronic_jungle,Studio 2 ‎-- Who Jah Bless？.flac,personal,2025-09-20 14:47:07.173728
